headers=16
lattice=1
N=4096
D=2
maxAttachments=4
folded=1
phi=0.100382
alpha=0.500000
x0_lo=0.000000
x0_hi=202.000000
x1_lo=0.000000
x1_hi=202.000000
x0_periodic=1
x1_periodic=1
seedMass=1000000000000.000000
columns=11
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
306,75.500000,196.500000,1,1,1.000000,2,2499,2672,NaN,NaN
307,39.500000,192.500000,1,1,1.000000,3,986,3685,3142,NaN
308,26.500000,188.500000,1,1,1.000000,2,1616,3638,NaN,NaN
309,142.500000,165.500000,1,1,1.000000,2,2327,1284,NaN,NaN
310,176.500000,40.500000,1,1,1.000000,2,1920,2930,NaN,NaN
311,20.500000,180.500000,1,1,1.000000,3,3318,3390,3176,NaN
312,125.500000,164.500000,1,1,1.000000,4,2204,2487,1208,807
313,67.500000,51.500000,1,1,1.000000,2,2171,3046,NaN,NaN
314,147.500000,35.500000,1,1,1.000000,2,3254,3859,NaN,NaN
315,123.500000,51.500000,1,1,1.000000,2,4046,1892,NaN,NaN
316,17.500000,156.500000,1,1,1.000000,2,339,950,NaN,NaN
317,191.500000,201.500000,1,1,1.000000,2,1749,3018,NaN,NaN
318,58.500000,30.500000,1,1,1.000000,2,2574,2441,NaN,NaN
319,69.500000,0.500000,1,1,1.000000,2,274,2953,NaN,NaN
320,197.500000,161.500000,1,1,1.000000,2,2694,225,NaN,NaN
321,135.500000,135.500000,1,1,1.000000,1,3647,NaN,NaN,NaN
322,57.500000,39.500000,1,1,1.000000,2,1190,2064,NaN,NaN
323,4.500000,144.500000,1,1,1.000000,1,2123,NaN,NaN,NaN
324,123.500000,169.500000,1,1,1.000000,2,1754,1608,NaN,NaN
325,158.500000,192.500000,1,1,1.000000,3,200,3673,2661,NaN
326,25.500000,118.500000,1,1,1.000000,2,1613,1618,NaN,NaN
327,10.500000,140.500000,1,1,1.000000,2,209,2791,NaN,NaN
328,67.500000,198.500000,1,1,1.000000,2,3944,1349,NaN,NaN
329,20.500000,107.500000,1,1,1.000000,3,3871,1029,987,NaN
330,139.500000,50.500000,1,1,1.000000,1,2032,NaN,NaN,NaN
331,125.500000,146.500000,1,1,1.000000,1,3757,NaN,NaN,NaN
332,133.500000,43.500000,1,1,1.000000,2,2940,452,NaN,NaN
333,187.500000,140.500000,1,1,1.000000,4,2698,2677,1610,2255
334,116.500000,10.500000,1,1,1.000000,1,689,NaN,NaN,NaN
335,70.500000,168.500000,1,1,1.000000,2,343,2560,NaN,NaN
336,43.500000,39.500000,1,1,1.000000,2,2804,117,NaN,NaN
337,7.500000,120.500000,1,1,1.000000,2,3138,1821,NaN,NaN
338,18.500000,124.500000,1,1,1.000000,2,3894,1625,NaN,NaN
339,17.500000,155.500000,1,1,1.000000,1,316,NaN,NaN,NaN
340,163.500000,62.500000,1,1,1.000000,2,3776,3864,NaN,NaN
341,35.500000,124.500000,1,1,1.000000,3,791,3231,2223,NaN
